year,region_code,region,age_group,item,value,unit,table_id,table_name
2024,37,경상북도,60세 이상,취업자,486.5,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2025,37,경상북도,60세 이상,취업자,506.7,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2010,24,광주광역시,60세 이상,취업자,60.0,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2011,24,광주광역시,60세 이상,취업자,62.4,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2012,24,광주광역시,60세 이상,취업자,64.8,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2013,24,광주광역시,60세 이상,취업자,72.2,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2014,24,광주광역시,60세 이상,취업자,78.8,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2015,24,광주광역시,60세 이상,취업자,83.9,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2016,24,광주광역시,60세 이상,취업자,91.5,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2017,24,광주광역시,60세 이상,취업자,98.1,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2018,24,광주광역시,60세 이상,취업자,101.4,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2019,24,광주광역시,60세 이상,취업자,110.7,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2020,24,광주광역시,60세 이상,취업자,120.9,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2021,24,광주광역시,60세 이상,취업자,126.0,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2022,24,광주광역시,60세 이상,취업자,134.0,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2023,24,광주광역시,60세 이상,취업자,146.7,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2024,24,광주광역시,60세 이상,취업자,159.2,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2025,24,광주광역시,60세 이상,취업자,173.0,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2010,22,대구광역시,60세 이상,취업자,105.7,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2011,22,대구광역시,60세 이상,취업자,122.9,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2012,22,대구광역시,60세 이상,취업자,135.3,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2013,22,대구광역시,60세 이상,취업자,139.8,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2014,22,대구광역시,60세 이상,취업자,150.7,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2015,22,대구광역시,60세 이상,취업자,156.7,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2016,22,대구광역시,60세 이상,취업자,168.6,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2017,22,대구광역시,60세 이상,취업자,181.8,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2018,22,대구광역시,60세 이상,취업자,195.7,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2019,22,대구광역시,60세 이상,취업자,209.0,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2020,22,대구광역시,60세 이상,취업자,220.0,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2021,22,대구광역시,60세 이상,취업자,228.3,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2022,22,대구광역시,60세 이상,취업자,246.2,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2023,22,대구광역시,60세 이상,취업자,267.8,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2024,22,대구광역시,60세 이상,취업자,281.5,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2025,22,대구광역시,60세 이상,취업자,290.3,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2010,25,대전광역시,60세 이상,취업자,54.1,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2011,25,대전광역시,60세 이상,취업자,59.1,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2012,25,대전광역시,60세 이상,취업자,65.5,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2013,25,대전광역시,60세 이상,취업자,68.0,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2014,25,대전광역시,60세 이상,취업자,72.4,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2015,25,대전광역시,60세 이상,취업자,84.1,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2016,25,대전광역시,60세 이상,취업자,92.7,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2017,25,대전광역시,60세 이상,취업자,97.7,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2018,25,대전광역시,60세 이상,취업자,103.8,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2019,25,대전광역시,60세 이상,취업자,116.2,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2020,25,대전광역시,60세 이상,취업자,128.1,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2021,25,대전광역시,60세 이상,취업자,135.8,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2022,25,대전광역시,60세 이상,취업자,143.7,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2023,25,대전광역시,60세 이상,취업자,154.4,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2024,25,대전광역시,60세 이상,취업자,155.6,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2025,25,대전광역시,60세 이상,취업자,172.7,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2010,21,부산광역시,60세 이상,취업자,167.6,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2011,21,부산광역시,60세 이상,취업자,180.5,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2012,21,부산광역시,60세 이상,취업자,197.3,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2013,21,부산광역시,60세 이상,취업자,216.9,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2014,21,부산광역시,60세 이상,취업자,231.7,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2015,21,부산광역시,60세 이상,취업자,251.3,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2016,21,부산광역시,60세 이상,취업자,273.9,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2017,21,부산광역시,60세 이상,취업자,286.3,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2018,21,부산광역시,60세 이상,취업자,301.2,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2019,21,부산광역시,60세 이상,취업자,312.2,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2020,21,부산광역시,60세 이상,취업자,337.6,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2021,21,부산광역시,60세 이상,취업자,363.0,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2022,21,부산광역시,60세 이상,취업자,388.1,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2023,21,부산광역시,60세 이상,취업자,401.8,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2024,21,부산광역시,60세 이상,취업자,406.5,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2025,21,부산광역시,60세 이상,취업자,426.0,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2010,11,서울특별시,60세 이상,취업자,459.3,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2011,11,서울특별시,60세 이상,취업자,489.7,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2012,11,서울특별시,60세 이상,취업자,525.6,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2013,11,서울특별시,60세 이상,취업자,553.9,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2014,11,서울특별시,60세 이상,취업자,605.4,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2015,11,서울특별시,60세 이상,취업자,629.4,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2016,11,서울특별시,60세 이상,취업자,657.3,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2017,11,서울특별시,60세 이상,취업자,700.7,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2018,11,서울특별시,60세 이상,취업자,706.9,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2019,11,서울특별시,60세 이상,취업자,769.5,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2020,11,서울특별시,60세 이상,취업자,805.4,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2021,11,서울특별시,60세 이상,취업자,798.9,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2022,11,서울특별시,60세 이상,취업자,834.5,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2023,11,서울특별시,60세 이상,취업자,896.7,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2024,11,서울특별시,60세 이상,취업자,956.0,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2025,11,서울특별시,60세 이상,취업자,1014.1,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2017,29,세종특별자치시,60세 이상,취업자,15.0,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
2018,29,세종특별자치시,60세 이상,취업자,15.6,천명,DT_1DA7031S,행정구역(시도)/연령별 취업자
