C1_OBJ_NM,C2_NM,DT,C2,C1,PRD_SE,UNIT_NM_ENG,ITM_ID,TBL_ID,ITM_NM,TBL_NM,PRD_DE,LST_CHN_DE,C1_NM_ENG,C1_NM,UNIT_NM,ITM_NM_ENG,C2_OBJ_NM_ENG,C2_NM_ENG,ORG_ID,C1_OBJ_NM_ENG,C2_OBJ_NM
행정구역별(시도),여자,4487,2,03,A,In person,T20,DT_1JA1503,캄보디아,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for dongs,동부,명,Cambodia,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,751,2,03,A,In person,T21,DT_1JA1503,미얀마,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for dongs,동부,명,Republic of the Union of Myanmar,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,425,2,03,A,In person,T22,DT_1JA1503,스리랑카,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for dongs,동부,명,Sri Lanka,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,1198,2,03,A,In person,T23,DT_1JA1503,파키스탄,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for dongs,동부,명,Pakistan,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,625,2,03,A,In person,T24,DT_1JA1503,방글라데시,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for dongs,동부,명,Bangladesh,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,1651,2,03,A,In person,T25,DT_1JA1503,네팔,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for dongs,동부,명,Nepal,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,12624,2,03,A,In person,T26,DT_1JA1503,우즈베키스탄,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for dongs,동부,명,Uzbekistan,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,6809,2,03,A,In person,T27,DT_1JA1503,카자흐스탄,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for dongs,동부,명,Kazakhstan,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,6074,2,03,A,In person,T28,DT_1JA1503,러시아,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for dongs,동부,명,Russia,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,25473,2,03,A,In person,T29,DT_1JA1503,미국,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for dongs,동부,명,United States,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,6416,2,03,A,In person,T35,DT_1JA1503,캐나다,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for dongs,동부,명,Canada,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,29075,2,03,A,In person,T36,DT_1JA1503,기타,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for dongs,동부,명,Others,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),계,196488,0,04,A,In person,T10,DT_1JA1503,외국인,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,Foreigner,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,16198,0,04,A,In person,T11,DT_1JA1503,중국,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,China,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,37162,0,04,A,In person,T12,DT_1JA1503,중국(한국계),성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,China (Korean-Chinese),By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,505,0,04,A,In person,T13,DT_1JA1503,대만,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,Taiwan,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,1759,0,04,A,In person,T14,DT_1JA1503,일본,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,Japan,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,4182,0,04,A,In person,T15,DT_1JA1503,몽골,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,Mongolia,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,26801,0,04,A,In person,T16,DT_1JA1503,베트남,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,Vietnam,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,9047,0,04,A,In person,T17,DT_1JA1503,필리핀,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,Philippines,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,28566,0,04,A,In person,T18,DT_1JA1503,태국,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,Thailand,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,7338,0,04,A,In person,T19,DT_1JA1503,인도네시아,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,Indonesia,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,9753,0,04,A,In person,T20,DT_1JA1503,캄보디아,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,Cambodia,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,5204,0,04,A,In person,T21,DT_1JA1503,미얀마,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,Republic of the Union of Myanmar,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,5833,0,04,A,In person,T22,DT_1JA1503,스리랑카,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,Sri Lanka,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,1305,0,04,A,In person,T23,DT_1JA1503,파키스탄,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,Pakistan,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,2984,0,04,A,In person,T24,DT_1JA1503,방글라데시,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,Bangladesh,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,8095,0,04,A,In person,T25,DT_1JA1503,네팔,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,Nepal,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,9881,0,04,A,In person,T26,DT_1JA1503,우즈베키스탄,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,Uzbekistan,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,3526,0,04,A,In person,T27,DT_1JA1503,카자흐스탄,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,Kazakhstan,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,2802,0,04,A,In person,T28,DT_1JA1503,러시아,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,Russia,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,4682,0,04,A,In person,T29,DT_1JA1503,미국,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,United States,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,666,0,04,A,In person,T35,DT_1JA1503,캐나다,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,Canada,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,10199,0,04,A,In person,T36,DT_1JA1503,기타,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,Others,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),남자,126492,1,04,A,In person,T10,DT_1JA1503,외국인,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,Foreigner,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,7768,1,04,A,In person,T11,DT_1JA1503,중국,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,China,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,21747,1,04,A,In person,T12,DT_1JA1503,중국(한국계),성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,China (Korean-Chinese),By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,254,1,04,A,In person,T13,DT_1JA1503,대만,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,Taiwan,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,193,1,04,A,In person,T14,DT_1JA1503,일본,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,Japan,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,2500,1,04,A,In person,T15,DT_1JA1503,몽골,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,Mongolia,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,14384,1,04,A,In person,T16,DT_1JA1503,베트남,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,Vietnam,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,5687,1,04,A,In person,T17,DT_1JA1503,필리핀,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,Philippines,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,16901,1,04,A,In person,T18,DT_1JA1503,태국,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,Thailand,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,6802,1,04,A,In person,T19,DT_1JA1503,인도네시아,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,Indonesia,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,7215,1,04,A,In person,T20,DT_1JA1503,캄보디아,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,Cambodia,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,5167,1,04,A,In person,T21,DT_1JA1503,미얀마,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,Republic of the Union of Myanmar,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,5695,1,04,A,In person,T22,DT_1JA1503,스리랑카,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,Sri Lanka,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,1227,1,04,A,In person,T23,DT_1JA1503,파키스탄,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,Pakistan,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,2842,1,04,A,In person,T24,DT_1JA1503,방글라데시,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,Bangladesh,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,7405,1,04,A,In person,T25,DT_1JA1503,네팔,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,Nepal,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,6980,1,04,A,In person,T26,DT_1JA1503,우즈베키스탄,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,Uzbekistan,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,2199,1,04,A,In person,T27,DT_1JA1503,카자흐스탄,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,Kazakhstan,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,1895,1,04,A,In person,T28,DT_1JA1503,러시아,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,Russia,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,2532,1,04,A,In person,T29,DT_1JA1503,미국,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,United States,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,352,1,04,A,In person,T35,DT_1JA1503,캐나다,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,Canada,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,6747,1,04,A,In person,T36,DT_1JA1503,기타,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,Others,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),여자,69996,2,04,A,In person,T10,DT_1JA1503,외국인,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,Foreigner,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,8430,2,04,A,In person,T11,DT_1JA1503,중국,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,China,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,15415,2,04,A,In person,T12,DT_1JA1503,중국(한국계),성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,China (Korean-Chinese),By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,251,2,04,A,In person,T13,DT_1JA1503,대만,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,Taiwan,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,1566,2,04,A,In person,T14,DT_1JA1503,일본,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,Japan,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,1682,2,04,A,In person,T15,DT_1JA1503,몽골,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,Mongolia,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,12417,2,04,A,In person,T16,DT_1JA1503,베트남,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,Vietnam,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,3360,2,04,A,In person,T17,DT_1JA1503,필리핀,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,Philippines,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,11665,2,04,A,In person,T18,DT_1JA1503,태국,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,Thailand,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,536,2,04,A,In person,T19,DT_1JA1503,인도네시아,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,Indonesia,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,2538,2,04,A,In person,T20,DT_1JA1503,캄보디아,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,Cambodia,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,37,2,04,A,In person,T21,DT_1JA1503,미얀마,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,Republic of the Union of Myanmar,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,138,2,04,A,In person,T22,DT_1JA1503,스리랑카,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,Sri Lanka,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,78,2,04,A,In person,T23,DT_1JA1503,파키스탄,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,Pakistan,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,142,2,04,A,In person,T24,DT_1JA1503,방글라데시,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,Bangladesh,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,690,2,04,A,In person,T25,DT_1JA1503,네팔,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,Nepal,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,2901,2,04,A,In person,T26,DT_1JA1503,우즈베키스탄,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,Uzbekistan,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,1327,2,04,A,In person,T27,DT_1JA1503,카자흐스탄,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,Kazakhstan,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,907,2,04,A,In person,T28,DT_1JA1503,러시아,성 및 현재 국적별 외국인 - 시도,2018,2019-08-23,Total for eups,읍부,명,Russia,By gender,Female,101,By administrative divisions,성별
